sequence number,asset,time (from exchange),ask,ask size,bid,bid size
102473977887595560,BROCCOLI3-USD-SWAP-LIN,1747491406930,0.012701,166196.0,0.012431,0.012431
440173512300497098,LDO-USD-SWAP-LIN,1747491406968,0.9323,29825.0,0.9285,0.9285
107574565978960340,LetsBONK-USD-SWAP-LIN,1747491406995,0.0377,177376.0,0.03738,0.03738
630173512271889999,WIF-USD-SWAP-LIN,1747491406989,0.9484,12598.0,0.9444,0.9444
765173511948853211,PURPE-USD-SWAP-LIN,1747491407010,0.07984,64574.0,0.07983,0.07983
738173511997828396,ZEUS-USD-SWAP-LIN,1747491407017,0.2528,109704.0,0.2514,0.2514
440173512300497099,LDO-USD-SWAP-LIN,1747491407068,0.9323,29825.0,0.9285,0.9285
745173511978069512,AIXBT-USD-SWAP-LIN,1747491407018,0.165765,149778.0,0.164943,0.164943
102473977887595561,BROCCOLI3-USD-SWAP-LIN,1747491407030,0.012701,166196.0,0.012431,0.012431
598173512108130609,EIGEN-USD-SWAP-LIN,1747491406998,1.1947,21679.6,1.1895,1.1895
600173512271038093,1000PEPE-USD-SWAP-LIN,1747491407043,0.012362,1765178.0,0.012308,0.012308
100173512386555344,OX-USD-SWAP-LIN,1747491407056,0.00086,17704545.0,0.00081,0.00081
107574565978960341,LetsBONK-USD-SWAP-LIN,1747491407096,0.0377,177376.0,0.03738,0.03738
738173511997828397,ZEUS-USD-SWAP-LIN,1747491407117,0.2528,109704.0,0.2514,0.2514
630173512271890000,WIF-USD-SWAP-LIN,1747491407090,0.9484,12598.0,0.9444,0.9444
765173511948853212,PURPE-USD-SWAP-LIN,1747491407110,0.07984,64574.0,0.07983,0.07983
100173512386555345,OX-USD-SWAP-LIN,1747491407157,0.00086,17704545.0,0.00081,0.00081
598173512108130610,EIGEN-USD-SWAP-LIN,1747491407099,1.1947,21679.6,1.1895,1.1895
600173512271038094,1000PEPE-USD-SWAP-LIN,1747491407143,0.012362,1765178.0,0.012308,0.012308
745173511978069513,AIXBT-USD-SWAP-LIN,1747491407118,0.165765,149778.0,0.164943,0.164943
102473977887595562,BROCCOLI3-USD-SWAP-LIN,1747491407130,0.012701,166196.0,0.012431,0.012431
440173512300497100,LDO-USD-SWAP-LIN,1747491407169,0.9323,29825.0,0.9285,0.9285
107574565978960342,LetsBONK-USD-SWAP-LIN,1747491407196,0.0377,177376.0,0.03738,0.03738
765173511948853213,PURPE-USD-SWAP-LIN,1747491407211,0.07984,64574.0,0.07983,0.07983
738173511997828398,ZEUS-USD-SWAP-LIN,1747491407218,0.2528,109704.0,0.2514,0.2514
630173512271890001,WIF-USD-SWAP-LIN,1747491407190,0.9484,12598.0,0.9444,0.9444
745173511978069514,AIXBT-USD-SWAP-LIN,1747491407218,0.165765,149778.0,0.164943,0.164943
102473977887595563,BROCCOLI3-USD-SWAP-LIN,1747491407231,0.012701,166196.0,0.012431,0.012431
598173512108130611,EIGEN-USD-SWAP-LIN,1747491407199,1.1947,21679.6,1.1895,1.1895
600173512271038095,1000PEPE-USD-SWAP-LIN,1747491407243,0.012362,1765178.0,0.012308,0.012308
100173512386555346,OX-USD-SWAP-LIN,1747491407257,0.00086,17704545.0,0.00081,0.00081
440173512300497101,LDO-USD-SWAP-LIN,1747491407269,0.9323,29825.0,0.9285,0.9285
107574565978960343,LetsBONK-USD-SWAP-LIN,1747491407296,0.0377,177376.0,0.03738,0.03738
765173511948853214,PURPE-USD-SWAP-LIN,1747491407311,0.07984,64574.0,0.07983,0.07983
738173511997828399,ZEUS-USD-SWAP-LIN,1747491407318,0.2528,109704.0,0.2514,0.2514
630173512271890002,WIF-USD-SWAP-LIN,1747491407290,0.9484,12598.0,0.9444,0.9444
600173512271038096,1000PEPE-USD-SWAP-LIN,1747491407343,0.012362,1765178.0,0.012308,0.012308
100173512386555347,OX-USD-SWAP-LIN,1747491407358,0.00086,17704545.0,0.00081,0.00081
102473977887595564,BROCCOLI3-USD-SWAP-LIN,1747491407331,0.012701,166196.0,0.012431,0.012431
598173512108130612,EIGEN-USD-SWAP-LIN,1747491407299,1.1947,21679.6,1.1895,1.1895
745173511978069515,AIXBT-USD-SWAP-LIN,1747491407319,0.165765,149778.0,0.164943,0.164943
440173512300497102,LDO-USD-SWAP-LIN,1747491407369,0.9323,29825.0,0.9285,0.9285
107574565978960344,LetsBONK-USD-SWAP-LIN,1747491407396,0.0377,177376.0,0.03738,0.03738
630173512271890003,WIF-USD-SWAP-LIN,1747491407390,0.9484,12598.0,0.9444,0.9444
738173511997828400,ZEUS-USD-SWAP-LIN,1747491407418,0.2528,109704.0,0.2514,0.2514
765173511948853215,PURPE-USD-SWAP-LIN,1747491407411,0.07984,64574.0,0.07983,0.07983
100173512386555348,OX-USD-SWAP-LIN,1747491407458,0.00086,17704545.0,0.00081,0.00081
102473977887595565,BROCCOLI3-USD-SWAP-LIN,1747491407431,0.012701,166196.0,0.012431,0.012431
600173512271038097,1000PEPE-USD-SWAP-LIN,1747491407444,0.012362,1765178.0,0.012308,0.012308
598173512108130613,EIGEN-USD-SWAP-LIN,1747491407399,1.1947,21679.6,1.1895,1.1895
440173512300497103,LDO-USD-SWAP-LIN,1747491407470,0.9323,29825.0,0.9285,0.9285
745173511978069516,AIXBT-USD-SWAP-LIN,1747491407419,0.165765,149778.0,0.164943,0.164943
107574565978960345,LetsBONK-USD-SWAP-LIN,1747491407497,0.0377,177376.0,0.03738,0.03738
738173511997828401,ZEUS-USD-SWAP-LIN,1747491407519,0.2528,109704.0,0.2514,0.2514
630173512271890004,WIF-USD-SWAP-LIN,1747491407491,0.9484,12598.0,0.9444,0.9444
765173511948853216,PURPE-USD-SWAP-LIN,1747491407512,0.07984,64574.0,0.07983,0.07983
745173511978069517,AIXBT-USD-SWAP-LIN,1747491407519,0.165765,149778.0,0.164943,0.164943
598173512108130614,EIGEN-USD-SWAP-LIN,1747491407500,1.1947,21679.6,1.1895,1.1895
440173512300497104,LDO-USD-SWAP-LIN,1747491407570,0.9323,29825.0,0.9285,0.9285
102473977887595566,BROCCOLI3-USD-SWAP-LIN,1747491407532,0.012701,166196.0,0.012431,0.012431
600173512271038098,1000PEPE-USD-SWAP-LIN,1747491407544,0.012362,1765178.0,0.012308,0.012308
100173512386555349,OX-USD-SWAP-LIN,1747491407559,0.00086,17704545.0,0.00081,0.00081
107574565978960346,LetsBONK-USD-SWAP-LIN,1747491407597,0.0377,177376.0,0.03738,0.03738
765173511948853217,PURPE-USD-SWAP-LIN,1747491407612,0.07984,64574.0,0.07983,0.07983
738173511997828402,ZEUS-USD-SWAP-LIN,1747491407619,0.2528,109704.0,0.2514,0.2514
630173512271890005,WIF-USD-SWAP-LIN,1747491407591,0.9484,12598.0,0.9444,0.9444
100173512386555350,OX-USD-SWAP-LIN,1747491407659,0.00086,17704545.0,0.00081,0.00081
102473977887595567,BROCCOLI3-USD-SWAP-LIN,1747491407632,0.012701,166196.0,0.012431,0.012431
600173512271038099,1000PEPE-USD-SWAP-LIN,1747491407644,0.012362,1765178.0,0.012308,0.012308
598173512108130615,EIGEN-USD-SWAP-LIN,1747491407600,1.1947,21679.6,1.1895,1.1895
440173512300497105,LDO-USD-SWAP-LIN,1747491407670,0.9316,22868.0,0.9278,0.9278
745173511978069518,AIXBT-USD-SWAP-LIN,1747491407620,0.165765,149778.0,0.164943,0.164943
107574565978960347,LetsBONK-USD-SWAP-LIN,1747491407697,0.0377,177376.0,0.03738,0.03738
630173512271890006,WIF-USD-SWAP-LIN,1747491407691,0.9484,12598.0,0.9444,0.9444
765173511948853218,PURPE-USD-SWAP-LIN,1747491407712,0.07984,64574.0,0.07983,0.07983
738173511997828403,ZEUS-USD-SWAP-LIN,1747491407719,0.2528,109704.0,0.2514,0.2514
745173511978069519,AIXBT-USD-SWAP-LIN,1747491407720,0.165765,149778.0,0.164943,0.164943
598173512108130616,EIGEN-USD-SWAP-LIN,1747491407700,1.1947,21679.6,1.1895,1.1895
440173512300497106,LDO-USD-SWAP-LIN,1747491407770,0.9316,22868.0,0.9278,0.9278
102473977887595568,BROCCOLI3-USD-SWAP-LIN,1747491407732,0.012701,166196.0,0.012431,0.012431
600173512271038100,1000PEPE-USD-SWAP-LIN,1747491407744,0.012362,1765178.0,0.012308,0.012308
100173512386555351,OX-USD-SWAP-LIN,1747491407760,0.00086,17704545.0,0.00081,0.00081
107574565978960348,LetsBONK-USD-SWAP-LIN,1747491407797,0.0377,177376.0,0.03738,0.03738
738173511997828404,ZEUS-USD-SWAP-LIN,1747491407820,0.2528,109704.0,0.2514,0.2514
630173512271890007,WIF-USD-SWAP-LIN,1747491407792,0.9484,12598.0,0.9444,0.9444
765173511948853219,PURPE-USD-SWAP-LIN,1747491407813,0.07984,64574.0,0.07983,0.07983
100173512386555352,OX-USD-SWAP-LIN,1747491407860,0.00086,17704545.0,0.00081,0.00081
102473977887595569,BROCCOLI3-USD-SWAP-LIN,1747491407833,0.012701,166196.0,0.012431,0.012431
600173512271038101,1000PEPE-USD-SWAP-LIN,1747491407845,0.012362,1765178.0,0.012308,0.012308
598173512108130617,EIGEN-USD-SWAP-LIN,1747491407801,1.1947,21679.6,1.1895,1.1895
440173512300497107,LDO-USD-SWAP-LIN,1747491407871,0.9316,22868.0,0.9278,0.9278
745173511978069520,AIXBT-USD-SWAP-LIN,1747491407820,0.165765,149778.0,0.164943,0.164943
107574565978960349,LetsBONK-USD-SWAP-LIN,1747491407898,0.0377,177376.0,0.03738,0.03738
765173511948853220,PURPE-USD-SWAP-LIN,1747491407913,0.07984,64574.0,0.07983,0.07983
738173511997828405,ZEUS-USD-SWAP-LIN,1747491407920,0.2528,109704.0,0.2514,0.2514
630173512271890008,WIF-USD-SWAP-LIN,1747491407892,0.9484,12598.0,0.9444,0.9444
745173511978069521,AIXBT-USD-SWAP-LIN,1747491407921,0.165765,149778.0,0.164943,0.164943
598173512108130618,EIGEN-USD-SWAP-LIN,1747491407901,1.1947,21679.6,1.1895,1.1895
440173512300497108,LDO-USD-SWAP-LIN,1747491407971,0.9316,22868.0,0.9278,0.9278
102473977887595570,BROCCOLI3-USD-SWAP-LIN,1747491407933,0.012701,166196.0,0.012431,0.012431
600173512271038102,1000PEPE-USD-SWAP-LIN,1747491407945,0.012362,1765178.0,0.012308,0.012308
100173512386555353,OX-USD-SWAP-LIN,1747491407961,0.00086,17704545.0,0.00081,0.00081
107574565978960350,LetsBONK-USD-SWAP-LIN,1747491407998,0.0377,177376.0,0.03738,0.03738
630173512271890009,WIF-USD-SWAP-LIN,1747491407992,0.9484,12598.0,0.9444,0.9444
765173511948853221,PURPE-USD-SWAP-LIN,1747491408013,0.07984,64574.0,0.07983,0.07983
738173511997828406,ZEUS-USD-SWAP-LIN,1747491408020,0.2528,109704.0,0.2514,0.2514
102473977887595571,BROCCOLI3-USD-SWAP-LIN,1747491408033,0.012701,166196.0,0.012431,0.012431
600173512271038103,1000PEPE-USD-SWAP-LIN,1747491408045,0.012362,1765178.0,0.012308,0.012308
440173512300497109,LDO-USD-SWAP-LIN,1747491408071,0.9316,22868.0,0.9278,0.9278
745173511978069522,AIXBT-USD-SWAP-LIN,1747491408021,0.165765,149778.0,0.164943,0.164943
598173512108130619,EIGEN-USD-SWAP-LIN,1747491408001,1.1947,21679.6,1.1895,1.1895
100173512386555354,OX-USD-SWAP-LIN,1747491408061,0.00086,17704545.0,0.00081,0.00081
107574565978960351,LetsBONK-USD-SWAP-LIN,1747491408098,0.0377,177376.0,0.03738,0.03738
630173512271890010,WIF-USD-SWAP-LIN,1747491408093,0.9484,12598.0,0.9444,0.9444
738173511997828407,ZEUS-USD-SWAP-LIN,1747491408121,0.2528,109704.0,0.2514,0.2514
765173511948853222,PURPE-USD-SWAP-LIN,1747491408114,0.07984,64574.0,0.07983,0.07983
100173512386555355,OX-USD-SWAP-LIN,1747491408162,0.00086,17704545.0,0.00081,0.00081
598173512108130620,EIGEN-USD-SWAP-LIN,1747491408102,1.1947,21679.6,1.1895,1.1895
102473977887595572,BROCCOLI3-USD-SWAP-LIN,1747491408134,0.012701,166196.0,0.012431,0.012431
600173512271038104,1000PEPE-USD-SWAP-LIN,1747491408145,0.012362,1765178.0,0.012308,0.012308
440173512300497110,LDO-USD-SWAP-LIN,1747491408172,0.9316,22868.0,0.9278,0.9278
745173511978069523,AIXBT-USD-SWAP-LIN,1747491408122,0.165765,149778.0,0.164943,0.164943
107574565978960352,LetsBONK-USD-SWAP-LIN,1747491408198,0.0377,177376.0,0.03738,0.03738
765173511948853223,PURPE-USD-SWAP-LIN,1747491408214,0.07984,64574.0,0.07983,0.07983
600173512271038105,1000PEPE-USD-SWAP-LIN,1747491408246,0.012362,1765178.0,0.012299,0.012299
745173511978069524,AIXBT-USD-SWAP-LIN,1747491408222,0.165765,149778.0,0.164943,0.164943
440173512300497111,LDO-USD-SWAP-LIN,1747491408272,0.9316,22868.0,0.9278,0.9278
100173512386555356,OX-USD-SWAP-LIN,1747491408263,0.00086,17704545.0,0.00081,0.00081
598173512108130621,EIGEN-USD-SWAP-LIN,1747491408202,1.1947,21679.6,1.1895,1.1895
102473977887595573,BROCCOLI3-USD-SWAP-LIN,1747491408234,0.012701,166196.0,0.012431,0.012431
630173512271890011,WIF-USD-SWAP-LIN,1747491408193,0.9484,12598.0,0.9444,0.9444
738173511997828408,ZEUS-USD-SWAP-LIN,1747491408221,0.2528,109704.0,0.2514,0.2514
107574565978960353,LetsBONK-USD-SWAP-LIN,1747491408299,0.0377,177376.0,0.03738,0.03738
745173511978069525,AIXBT-USD-SWAP-LIN,1747491408322,0.165765,149778.0,0.164943,0.164943
102473977887595574,BROCCOLI3-USD-SWAP-LIN,1747491408334,0.012701,166196.0,0.012431,0.012431
738173511997828409,ZEUS-USD-SWAP-LIN,1747491408321,0.2528,109704.0,0.2514,0.2514
630173512271890012,WIF-USD-SWAP-LIN,1747491408293,0.9484,12598.0,0.9444,0.9444
440173512300497112,LDO-USD-SWAP-LIN,1747491408372,0.9316,22868.0,0.9278,0.9278
100173512386555357,OX-USD-SWAP-LIN,1747491408363,0.00086,17704545.0,0.00081,0.00081
598173512108130622,EIGEN-USD-SWAP-LIN,1747491408302,1.1947,21679.6,1.1895,1.1895
765173511948853224,PURPE-USD-SWAP-LIN,1747491408314,0.07984,64574.0,0.07983,0.07983
600173512271038106,1000PEPE-USD-SWAP-LIN,1747491408346,0.012351,1535411.0,0.012297,0.012297
107574565978960354,LetsBONK-USD-SWAP-LIN,1747491408399,0.0377,177376.0,0.03738,0.03738
738173511997828410,ZEUS-USD-SWAP-LIN,1747491408421,0.2528,109704.0,0.2514,0.2514
598173512108130623,EIGEN-USD-SWAP-LIN,1747491408403,1.1932,20985.6,1.188,1.188
630173512271890013,WIF-USD-SWAP-LIN,1747491408393,0.9484,12598.0,0.9444,0.9444
440173512300497113,LDO-USD-SWAP-LIN,1747491408473,0.9316,22868.0,0.9278,0.9278
100173512386555358,OX-USD-SWAP-LIN,1747491408464,0.00086,17704545.0,0.00081,0.00081
745173511978069526,AIXBT-USD-SWAP-LIN,1747491408423,0.165765,149778.0,0.164943,0.164943
102473977887595575,BROCCOLI3-USD-SWAP-LIN,1747491408435,0.012701,166196.0,0.012431,0.012431
600173512271038107,1000PEPE-USD-SWAP-LIN,1747491408446,0.012351,1535411.0,0.012297,0.012297
765173511948853225,PURPE-USD-SWAP-LIN,1747491408415,0.07984,64574.0,0.07983,0.07983
107574565978960355,LetsBONK-USD-SWAP-LIN,1747491408499,0.0377,177376.0,0.03738,0.03738
630173512271890014,WIF-USD-SWAP-LIN,1747491408494,0.9484,12598.0,0.9444,0.9444
440173512300497114,LDO-USD-SWAP-LIN,1747491408573,0.9316,22868.0,0.9278,0.9278
100173512386555359,OX-USD-SWAP-LIN,1747491408564,0.00086,17704545.0,0.00081,0.00081
738173511997828411,ZEUS-USD-SWAP-LIN,1747491408522,0.2528,109704.0,0.2514,0.2514
598173512108130624,EIGEN-USD-SWAP-LIN,1747491408503,1.1932,20985.6,1.188,1.188
745173511978069527,AIXBT-USD-SWAP-LIN,1747491408523,0.165765,149778.0,0.164943,0.164943
102473977887595576,BROCCOLI3-USD-SWAP-LIN,1747491408535,0.012701,166196.0,0.012431,0.012431
600173512271038108,1000PEPE-USD-SWAP-LIN,1747491408547,0.012351,1535411.0,0.012297,0.012297
765173511948853226,PURPE-USD-SWAP-LIN,1747491408515,0.07984,64574.0,0.07983,0.07983
107574565978960356,LetsBONK-USD-SWAP-LIN,1747491408599,0.0377,177376.0,0.03738,0.03738
745173511978069528,AIXBT-USD-SWAP-LIN,1747491408623,0.165765,149778.0,0.164943,0.164943
738173511997828412,ZEUS-USD-SWAP-LIN,1747491408622,0.2528,109704.0,0.2514,0.2514
440173512300497115,LDO-USD-SWAP-LIN,1747491408673,0.9316,22868.0,0.9278,0.9278
100173512386555360,OX-USD-SWAP-LIN,1747491408665,0.00086,17704545.0,0.00081,0.00081
598173512108130625,EIGEN-USD-SWAP-LIN,1747491408603,1.1932,20985.6,1.188,1.188
630173512271890015,WIF-USD-SWAP-LIN,1747491408594,0.9484,12598.0,0.9444,0.9444
765173511948853227,PURPE-USD-SWAP-LIN,1747491408615,0.07984,64574.0,0.07983,0.07983
102473977887595577,BROCCOLI3-USD-SWAP-LIN,1747491408635,0.012701,166196.0,0.012431,0.012431
600173512271038109,1000PEPE-USD-SWAP-LIN,1747491408647,0.012351,1535411.0,0.012297,0.012297
107574565978960357,LetsBONK-USD-SWAP-LIN,1747491408700,0.0377,177376.0,0.03738,0.03738
630173512271890016,WIF-USD-SWAP-LIN,1747491408694,0.9475,9871.0,0.9435,0.9435
598173512108130626,EIGEN-USD-SWAP-LIN,1747491408704,1.1932,20985.6,1.188,1.188
100173512386555361,OX-USD-SWAP-LIN,1747491408765,0.00086,17704545.0,0.00081,0.00081
738173511997828413,ZEUS-USD-SWAP-LIN,1747491408722,0.2528,109704.0,0.2514,0.2514
440173512300497116,LDO-USD-SWAP-LIN,1747491408773,0.9316,22868.0,0.9278,0.9278
745173511978069529,AIXBT-USD-SWAP-LIN,1747491408724,0.165765,149778.0,0.164943,0.164943
600173512271038110,1000PEPE-USD-SWAP-LIN,1747491408747,0.012351,1535411.0,0.012297,0.012297
102473977887595578,BROCCOLI3-USD-SWAP-LIN,1747491408736,0.012701,166196.0,0.012431,0.012431
765173511948853228,PURPE-USD-SWAP-LIN,1747491408716,0.07984,64574.0,0.07983,0.07983
107574565978960358,LetsBONK-USD-SWAP-LIN,1747491408800,0.0377,177376.0,0.03738,0.03738
630173512271890017,WIF-USD-SWAP-LIN,1747491408795,0.9475,9871.0,0.9435,0.9435
745173511978069530,AIXBT-USD-SWAP-LIN,1747491408824,0.165765,149778.0,0.164943,0.164943
440173512300497117,LDO-USD-SWAP-LIN,1747491408874,0.9316,22868.0,0.9278,0.9278
738173511997828414,ZEUS-USD-SWAP-LIN,1747491408823,0.2528,109704.0,0.2514,0.2514
598173512108130627,EIGEN-USD-SWAP-LIN,1747491408804,1.1932,20985.6,1.188,1.188
100173512386555362,OX-USD-SWAP-LIN,1747491408866,0.00086,17704545.0,0.00081,0.00081
600173512271038111,1000PEPE-USD-SWAP-LIN,1747491408847,0.012351,1535411.0,0.012297,0.012297
765173511948853229,PURPE-USD-SWAP-LIN,1747491408816,0.07984,64574.0,0.07983,0.07983
102473977887595579,BROCCOLI3-USD-SWAP-LIN,1747491408836,0.012701,166196.0,0.012431,0.012431
107574565978960359,LetsBONK-USD-SWAP-LIN,1747491408900,0.0377,177376.0,0.03738,0.03738
100173512386555363,OX-USD-SWAP-LIN,1747491408966,0.00086,17704545.0,0.00081,0.00081
738173511997828415,ZEUS-USD-SWAP-LIN,1747491408923,0.2528,109704.0,0.2514,0.2514
745173511978069531,AIXBT-USD-SWAP-LIN,1747491408924,0.165765,149778.0,0.164943,0.164943
440173512300497118,LDO-USD-SWAP-LIN,1747491408974,0.9316,22868.0,0.9278,0.9278
